Delta_V
-0.6907998615016879
1.7646322995223613
0.24301825630669782
0.7379103299793144
0.014032136517982963
1.5915600042914662
2.791733719709157
5.284136711235533
2.9184395375432928
1.932287274579636
3.0823812148950367
2.5061802873321426
2.505992529434195
4.202002993102184
1.4012647929633602
1.7646791576381133
4.40369018893108
2.125509374269967
0.8417862590486038
1.4082138864450542
1.7003582089146505
1.2981147378942808
1.1444520498016857
1.7427863536990742
1.6545800180358867
0.6417353812077806
0.5087935377160022
0.250087912014493
1.282302193744215
1.8399091833416605
1.8053917118471077
1.589359674513787
1.2648636408831067
1.5840949765323273
1.6802070629258594
1.763805201725944
1.0170840246797468
1.6205410454394098
0.7947714010794868
1.3794156032811031
2.224319295766435
2.2568762298502065
1.5676517992453967
2.641223628379862
1.3005953127645
1.3482788484977846
1.6685192528487676
0.6815756795466257
1.1805952348158257
1.9945723096950303
0.586525868308911
2.3552345569199815
0.9927158126661197
1.3528473432689623
1.0184045003477422
0.15570637777423713
0.49457174110381175
0.8943978317588801
1.1128165997315307
0.8098608476390439
0.7475023992095942
0.7747761709112524
0.8144421112980353
1.520542009827949
1.7330400755476774
0.5074225061908635
1.1596601003640217
2.175368742950468
1.5038237580629357
1.7995804426272741
3.0112555061636783
1.8574994894410395
1.4870995466595502
3.0669031045118516
2.341938512084255
4.622737596806502
3.5887924435328102
0.8270117093616705
0.9443160993103561
4.0301720478386756
3.862150281994303
4.000158428034382
4.038088352270961
2.3912460055389033
2.667592037226143
2.4912957592459577
3.9157557867979165
2.4771269777887426
2.6844180958416928
3.831230795722348
3.289733469551379
1.5590557694324048
3.915791217622626
4.351349745279464
4.214900843173325
3.9302098900291185
4.123215913097425
3.519803699227424
3.552000962439564
3.659033154505778
3.97710481117889
3.365642290654449
3.517019979058489
3.4850665428916727
3.5999145245978923
3.828557217143299
3.9014438710689205
3.9323172490779825
3.6339069959260257
3.914663772872842
4.154688029010259
3.932002377511367
3.798498668807497
3.892564249256367
4.105658837722558
3.938625776567079
3.3946946545400465
3.1602446225626863
3.6707695518119863
3.1755938111726323
3.379776786424486
3.150181545093375
2.8436820403700835
2.856648857638419
2.798986271950696
3.0514968822250523
3.0118452546629157
2.9545647824533887
2.4018175767424452
2.735503604922826
2.785439405096838
2.6808274625424247
2.2179511918043033
1.9597032137289148
1.9037600321777575
3.3842904454598397
2.887836414729378
2.481814289474954
1.0360466512675544
1.9759927819664824
2.7266373578640923
1.453866826884962
0.6162785537387663
-0.04838299811117963
2.035304087253081
1.8048105608300204
2.264646072891992
1.2769815677430927
0.33534370448924733
1.3258610986748351
0.7623793880038363
1.6544267054162844
1.9027061354469765
