Export_Amount,Transformer_Utilisation,Max_Feeder_Util,Customer_Voltages
"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",26.99497110759546,53.150732576449826,"Any[245.1960699908339, 244.36610559091525, 246.24919281880105, 245.30498050598803, 244.87362546624092, 245.39438492549138, 245.4712731900938, 245.58712981192747, 245.53370625945135, 245.62486350230722, 246.25986467057496, 245.52539939297588, 245.69374980196457, 246.96867972963997, 245.81005970609303, 245.9495930158092, 247.621916441932, 245.96778207868905, 247.04069530511867, 248.36015501509, 246.1858301786879, 245.86011615618207, 249.13575066936846, 247.32761281907113, 245.5984167258796, 250.08548899581066, 246.193838408599, 245.38986890857763, 251.87280446991193, 246.00344574967795, 245.26485191943257, 252.32025032931864, 245.8902216355647, 245.20275509928712, 251.42057867209272, 245.93040274059712, 245.17882645424146, 251.3438624108829, 245.92377776018023, 245.19057990523257, 245.2382648946591, 244.24977740745499, 246.130575937803, 245.59141199465745, 244.66369502165915, 248.64052481466385, 245.95972871251956, 245.0943982036562, 249.66697230555755, 246.40800911821282, 245.61321352873642, 249.32664333501936, 246.96642083468774, 247.10134020818995, 249.92578207200077, 248.44521919113956, 246.32549805883403, 251.52642864140387, 248.61703591785027, 246.60888059074358, 251.84616984904196, 247.52190591405062, 247.02474411744404, 250.8326221512809, 247.35781093039049, 247.44370407291376, 250.7197852221637, 247.25975504139308, 247.92204963421509, 250.59521110524267, 247.12774521571237, 248.38482852252983, 250.50929509623393, 247.0297149792168, 248.87237317738155, 250.39370653500217, 246.94403026670167, 250.22874069065458, 250.3085835336533, 246.90635737730202, 245.45867172606972, 243.6774993118112, 245.01525557118038, 246.2734964993577, 243.33840106280215, 246.16342269014612, 248.0122710824847, 243.0466933887283, 245.06129710396178, 247.54803680231774, 242.83234592281852, 244.9043465814035, 247.9811327671167, 242.59825375178931, 244.70917417692613, 249.32963134444094, 242.57408398149144, 244.57804452711, 248.3961622467194, 242.5202509384902, 244.63883464162038, 248.3855757518977, 242.50850358429003, 244.63091819448383, 248.34789359418107, 242.4649102728287, 244.60903308147334, 248.34392372176575, 242.43806288085864, 244.6168599953599, 248.33954010312172, 242.45170450028345, 244.61727826749646, 248.3181726213469]"
"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",27.23078889164456,52.85537421009042,"Any[245.19379350398157, 244.34562379929267, 246.2073908043802, 245.2995264267002, 244.8009420753004, 245.3600847404746, 245.44156772314076, 245.5544294389042, 245.48856475633087, 245.6008134067067, 246.2298616635095, 245.4815463699544, 245.72519126343732, 246.9287868656835, 245.76078236722842, 245.98758201569228, 247.58316784958402, 245.91889322589788, 247.08930157959767, 248.32258104606257, 246.14061435445805, 245.92521843196818, 249.0656849826075, 247.27429145152882, 245.67487510265534, 250.02540271385098, 246.13783855363212, 245.48950515885866, 251.81804712720452, 245.9357692224632, 245.3909784222308, 252.2634381782696, 245.83260135598005, 245.33247723434806, 251.36414160300308, 245.85367184292303, 245.3192505215173, 251.29142178863657, 245.83480741100504, 245.32578993235376, 245.26361604773257, 244.23665805794215, 246.0656720213781, 245.62548323049813, 244.64421997020833, 248.55561053912655, 246.0199848345326, 245.09188118311724, 249.5664339842129, 246.4817646409263, 245.61404063384106, 249.1925838178452, 247.05894367037757, 247.094619683069, 249.79913902391507, 248.56269596448735, 246.31582855394015, 251.39157897605452, 248.75825354854234, 246.59291975377926, 251.70095140854698, 247.68940338672334, 246.99231689958853, 250.66291135982127, 247.56770552117712, 247.42368473210755, 250.55805753750423, 247.45731443509575, 247.8962290445381, 250.45483641019214, 247.3534244567061, 248.3540209531445, 250.35104100815516, 247.24158100500307, 248.83966492215865, 250.24034767933009, 247.17030804276803, 250.20079597957366, 250.15460927114452, 247.12193061631126, 245.450483302638, 243.75283573783597, 244.99060994024134, 246.25350143549545, 243.3827226680984, 246.1269659929842, 248.0153938738501, 243.12066974671959, 245.0236951884605, 247.56470453030028, 242.9319930166975, 244.87527444221413, 247.99812327139782, 242.7463665312704, 244.71709089715154, 249.3489963416098, 242.70898481818725, 244.5270744345725, 248.41959351449347, 242.6574604827217, 244.59107640076542, 248.41224208781193, 242.6323741329457, 244.5791675590147, 248.3974955432068, 242.62097819982498, 244.56081105445708, 248.36184214075791, 242.6193217160198, 244.56259233729006, 248.35857555418875, 242.6225494045514, 244.56293606027486, 248.34309710392608]"
"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",27.450739705754202,53.177648733879415,"Any[245.23664026014768, 244.4326921410913, 246.23323793222403, 245.3362267262628, 244.9757211353654, 245.3791239329849, 245.50165828454013, 245.65984936392803, 245.54648655466173, 245.67236510746795, 246.3468188310147, 245.5362213132983, 245.7903757107214, 247.00823728040788, 245.83224789687677, 246.06064980566694, 247.65249557939822, 246.0017828377245, 247.1906992077247, 248.32024640863463, 246.23156943026274, 246.04478824718817, 249.07183276650932, 247.3878678557688, 245.82328069913154, 249.9539540844413, 246.28623589050264, 245.65481174018672, 251.68930619146616, 246.07877844800677, 245.56662475170378, 252.08026040418264, 245.98056677540396, 245.55303738181937, 251.124124519765, 246.0162206522604, 245.5366197774961, 250.90542508091403, 246.00014875035387, 245.53997076264852, 245.26399171992918, 244.3289966280565, 246.09764049804383, 245.59131324389446, 244.74334909208147, 248.60692837093208, 245.96246006528204, 245.18808857935994, 249.63311290733532, 246.396681822004, 245.74265850158736, 249.28265821752944, 246.94199347115762, 247.21684993246487, 249.89746952165532, 248.41379224825715, 246.4449266920002, 251.5061004575044, 248.57651981049213, 246.73629627979292, 251.8330203835887, 247.47189212124516, 247.1473538118181, 250.83211572177984, 247.29230684238948, 247.5760676468499, 250.70728884910835, 247.19976040539848, 248.05727673367883, 250.5989298498231, 247.06601179911956, 248.5283324291258, 250.51977915549566, 246.96704862607015, 249.01674569872569, 250.40990682766417, 246.89158044029213, 250.36702632285977, 250.33957192661822, 246.85155616973995, 245.47946423655003, 243.80376471824053, 244.9762053807332, 246.32668982833798, 243.49545919923153, 246.08877075184296, 248.0944100479401, 243.25093064289263, 244.9523081434046, 247.66314236603097, 243.11064575665455, 244.77752405037262, 248.13048020833685, 242.94111474125083, 244.5552357334905, 249.49690143918713, 242.87305921740696, 244.38917158389276, 248.6061113915412, 242.8230012443557, 244.48825748470327, 248.59087865776354, 242.7995632579558, 244.47562479342525, 248.5756887583929, 242.7507337163265, 244.48582148834493, 248.5825660669042, 242.71953788793317, 244.47468036749405, 248.59364039184038, 242.7319404150509, 244.4709855039742, 248.59570798353008]"
"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",28.61694431857466,52.985271993983645,"Any[243.5192372648348, 242.71028359886594, 244.96235130676084, 243.61395358362407, 243.1106579182998, 243.96572533253547, 243.75958776233983, 243.74871937542486, 244.03793457491938, 243.90722400386971, 244.3264208278217, 243.95101568511186, 244.00241738896972, 244.9645900509277, 244.1593892353428, 244.21399255041376, 245.54881506185842, 244.2411293160222, 245.32554282426776, 246.24859673644295, 244.41168934563976, 244.13427566556138, 246.98690549225034, 245.519136594984, 243.87296879029498, 247.8647626262055, 244.34799479975445, 243.69279575050044, 249.6399517919148, 244.1501828042958, 243.54531158662417, 250.05474359947837, 243.99548650454958, 243.4749047636695, 249.1178569832199, 243.9995075985988, 243.48625285502507, 248.98987102606506, 243.97297942150004, 243.48142502457017, 243.57589717505766, 242.61173501010362, 244.91677337772103, 243.8794130010684, 242.92491558460074, 247.401908123107, 244.21301257360102, 243.2868616867903, 248.40096044746915, 244.62303949790422, 243.72295538037818, 247.97590882184582, 245.1644924705967, 245.1576391873181, 248.59425689603208, 246.65522494100887, 244.3115266348541, 250.1474633100163, 246.81736680324616, 244.5590052445567, 250.43277090472287, 245.69668094380384, 244.9265233482109, 249.36863550562234, 245.52346223839177, 245.29811534532183, 249.24261628465123, 245.38761256256214, 245.76945411340762, 249.10042285501453, 245.2060027123761, 246.24173365089132, 249.00048214244634, 245.0593764388574, 246.75227807768024, 248.85948986464422, 244.97587931231973, 248.12573176957153, 248.78071722001232, 244.9502093599646, 243.7755863770794, 242.07982724659263, 243.8146478004771, 244.58119144873965, 241.68007515749838, 244.95284135145974, 246.3178288112053, 241.33722966074163, 243.83535538126677, 245.8397411140742, 241.07496265052083, 243.66222892361827, 246.25406120173116, 240.89585192628437, 243.4597206208575, 247.58224069937023, 240.80388203038592, 243.2670566774864, 246.62212060706608, 240.7223839779199, 243.3820813552614, 246.57267297809048, 240.67102665274035, 243.4101391606457, 246.52343463146207, 240.57723754437302, 243.42653062456932, 246.47538154513444, 240.51365310224645, 243.4355798781409, 246.46891414572121, 240.4984497243983, 243.4540001034638, 246.43589903817426]"
"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",28.643689078344195,53.290429178850914,"Any[243.543014582783, 242.7491897765326, 245.0785348251271, 243.61346402552476, 243.15337823626024, 244.10900416776042, 243.71165801620396, 243.80693809033176, 244.17485044541698, 243.84610331330705, 244.40509550713995, 244.0813095569732, 243.95806877953297, 245.01207480957018, 244.30042252511595, 244.1988646523409, 245.60195165483123, 244.38587523844402, 245.31695805226414, 246.25609230468646, 244.55325821095113, 244.14103320920503, 246.93407219188234, 245.67595973759467, 243.89154113325077, 247.8131904925497, 244.51174012288956, 243.71822434217728, 249.58539357637608, 244.30236053270468, 243.59973045538308, 249.99007808876604, 244.17196282888952, 243.58126800100737, 249.04288230940355, 244.17128454265304, 243.56291170582304, 248.89832708845577, 244.1713467298923, 243.55919995391, 243.62216641172375, 242.6495884801642, 245.0081013685157, 243.92479497551835, 242.97682801250636, 247.51317287526118, 244.26590913892733, 243.32039690080532, 248.52467510920226, 244.6845798983417, 243.7552526420222, 248.14441293070516, 245.23236438093733, 245.17166751844445, 248.72383352724225, 246.73938359404167, 244.3193927108322, 250.2781171773766, 246.914692022459, 244.55593950375726, 250.5617141792165, 245.808709128227, 244.92031742467947, 249.4849606488405, 245.65143029200752, 245.2623994602991, 249.37183483800646, 245.5226059278389, 245.74517095299763, 249.24610644714969, 245.3545433020227, 246.22366840754984, 249.11872007712185, 245.2225848558859, 246.73502610521825, 248.98706022355395, 245.15866712786865, 248.107349834091, 248.9125900769064, 245.13394079478468, 243.81618442368054, 242.11289263283177, 243.93019777106184, 244.57637881514722, 241.71999856592592, 245.063396621075, 246.30464257458007, 241.38383633173711, 243.94389817502534, 245.8058213319979, 241.14709800957166, 243.7867702280135, 246.20386990328137, 240.91233365345278, 243.57223195778025, 247.52233389463885, 240.84086358044345, 243.4568785993751, 246.54365720169505, 240.74708625502572, 243.5369495580294, 246.4837214612643, 240.69209873286235, 243.55552430448782, 246.39108284732703, 240.6076015446317, 243.57480789018427, 246.3719808847255, 240.55175353937025, 243.57297096429335, 246.37159697369754, 240.54483776967933, 243.57726578318434, 246.34296027498826]"
"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",28.496020479016913,53.83473766513224,"Any[243.5196551983769, 242.80574039103084, 245.02017572779934, 243.55596754902757, 243.22812753623268, 244.03724687722772, 243.66191378865568, 243.86804173439126, 244.05709274200422, 243.78867901366496, 244.47179372747146, 243.93193678754054, 243.88761622490264, 245.0652559031694, 244.11934438994274, 244.1196897199103, 245.65972621770575, 244.18212661628613, 245.21807122339516, 246.3081411913115, 244.31426304586017, 244.0253441127726, 247.01292568800224, 245.42625155940593, 243.76520344721465, 247.82944751299218, 244.20325637069314, 243.5772390146864, 249.58067188070012, 244.04867347581722, 243.42451007895838, 249.95309589032988, 243.91182887651073, 243.32951535947794, 248.9730874092659, 243.93756876366058, 243.36263899119655, 248.73134750021148, 243.92868701046336, 243.36684756777947, 243.56658367392475, 242.7175216336548, 245.0025185790392, 243.90074415406053, 243.0335638524735, 247.5285183356878, 244.20598581388603, 243.42324855628306, 248.56311792432908, 244.61358146678162, 243.8449628004296, 248.2218077921982, 245.14841888145293, 245.26145885217514, 248.80704725648025, 246.6425728321228, 244.40871627626274, 250.36862265369717, 246.80526374660744, 244.6476578820756, 250.6632636003741, 245.68320838001222, 245.01214335955314, 249.61812665642967, 245.51440701336722, 245.37609569068576, 249.48557898998396, 245.38131044529496, 245.855419723867, 249.33732483726308, 245.20245078304623, 246.33062275563557, 249.22783415767412, 245.08001818749213, 246.8255603609461, 249.11079765865526, 244.9825718165679, 248.20252767654685, 249.05578732214823, 244.92937139425914, 243.7406902885298, 242.21528514764088, 243.91974049961516, 244.52550232495335, 241.7903545158937, 245.07627656996755, 246.21531725219432, 241.46001038315617, 243.98029368984172, 245.6745666116731, 241.23650620086673, 243.8416832268213, 246.0584518050252, 241.05400497034563, 243.67160737664685, 247.38621862788568, 240.90464801341298, 243.58617059794287, 246.41651862807865, 240.78936542008583, 243.5967640720432, 246.34835229153006, 240.72532850082854, 243.58014974640633, 246.29283604083057, 240.66601869771583, 243.5336012129195, 246.21191061604503, 240.6054588893249, 243.57145491148165, 246.17441043804004, 240.59588922455552, 243.60374405894797, 246.08404420855808]"
"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",28.85764012957957,52.284171195087296,"Any[243.506871844008, 242.8150961304585, 245.0086087982901, 243.58443135127266, 243.30930557063644, 244.07510196636304, 243.73098928848415, 244.05092167638801, 244.05612108685358, 243.8706751147901, 244.69035653492597, 243.93013609488725, 243.97018689535926, 245.35443453491249, 244.12781148000175, 244.14517885399266, 246.00727849531816, 244.20967607890597, 245.24603236755632, 246.73129240442637, 244.36024255476335, 244.04217946572496, 247.49174179005988, 245.4735658275368, 243.78073168384918, 248.36197099521215, 244.2766787089709, 243.5721769962226, 250.13396960975558, 244.1009045987045, 243.45041989741662, 250.54882427949883, 243.99920796595163, 243.42097238210982, 249.60976470167589, 243.951275290625, 243.40596530550167, 249.521064997571, 243.9244405304175, 243.4062351984555, 243.53898150059425, 242.65418364334496, 244.91555601877718, 243.81788355022977, 242.97952562506416, 247.39837791857076, 244.11885254165045, 243.34186942146601, 248.38373607878262, 244.46507467947018, 243.73767844734124, 247.9324874771278, 244.97680436389425, 245.2236183061134, 248.5367096889735, 246.438659129, 244.40180785017822, 250.1048521643627, 246.57099854103942, 244.65090838241034, 250.3886663085801, 245.39768105418156, 245.00428379847327, 249.3282302155462, 245.23766842013046, 245.4277380490317, 249.17772847436166, 245.06366116843728, 245.86768670879957, 249.037025193707, 244.86954103462108, 246.3529867612443, 248.97611317209328, 244.66520391808797, 246.8485332113073, 248.84671019654309, 244.60217832844694, 248.22601282306752, 248.78183458364165, 244.55165292203122, 243.75935426311855, 242.1358715516948, 243.91573514296724, 244.53322185223834, 241.69197414159285, 245.11927991319817, 246.25243473151562, 241.2942131190273, 244.08083050077565, 245.7339942193055, 241.08124474527494, 243.9457069293999, 246.16154276382278, 240.84064711603057, 243.8128699743111, 247.47266831095317, 240.72971225381855, 243.75880482160144, 246.50508390073344, 240.65046941320247, 243.72759474376699, 246.4551556101383, 240.57092554108274, 243.75716634519767, 246.39239375774372, 240.4952141568883, 243.73489216603133, 246.35813355716144, 240.41849742668734, 243.77191903091241, 246.3206851307904, 240.36288278123746, 243.78726765065304, 246.26086115350353]"
"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",28.743292282144946,52.74239269096032,"Any[243.44536417813234, 242.75546148284042, 245.1283372533169, 243.51214661357872, 243.19065204332563, 244.22862476057836, 243.62393322593238, 243.86707025364063, 244.24609076298222, 243.75902274641393, 244.49812607314325, 244.15263257763374, 243.8872220353839, 245.158004872459, 244.35790578977264, 244.0490584215525, 245.7789067198697, 244.46250961901694, 245.17067794038337, 246.4806120329053, 244.63017237001674, 243.96939574463434, 247.25833061021794, 245.75829331560573, 243.7102634556777, 248.11811785962288, 244.59531685946817, 243.52509668937915, 249.91445644903578, 244.40887394730714, 243.4184572646463, 250.3408161026865, 244.3109991843743, 243.37357737258986, 249.42217660234692, 244.27887116656765, 243.36180083121982, 249.34102757436435, 244.25991068933837, 243.3610307276517, 243.45794096961455, 242.65944891312756, 245.04014731421182, 243.70744789816962, 242.989175338278, 247.53571812375932, 243.9556839366453, 243.35289439764466, 248.5413922722127, 244.26440729435373, 243.75491381259272, 248.13117423038292, 244.7334961034622, 245.23441445198728, 248.739668675331, 246.1654666362615, 244.4186207777486, 250.3041962923897, 246.2572773488782, 244.66163142461804, 250.59694866835278, 245.03888083633385, 245.02092454040763, 249.54916077233727, 244.82065947111272, 245.4594271095003, 249.4001050016541, 244.64518088973142, 245.90298369481303, 249.2578095008993, 244.42711629919913, 246.38563206635155, 249.1620613575808, 244.15213143159053, 246.88775921333834, 249.03775013136647, 244.11675431551473, 248.2699948946208, 248.98425666280332, 244.05491755682033, 243.68758782737484, 242.12451696466533, 243.99076082637566, 244.47550511756728, 241.68508358114923, 245.1810031772627, 246.19583104898004, 241.32585524198043, 244.108004951957, 245.68107300279001, 241.1066444172161, 243.99356336911055, 246.09849966884013, 240.90552008147228, 243.84507804697995, 247.41848422618006, 240.7970928145169, 243.80306655924156, 246.4553753986118, 240.7062324163503, 243.80333005147878, 246.40882303749748, 240.64238548590578, 243.81404131474963, 246.35883478564645, 240.56889899867915, 243.8082636011787, 246.33643521569977, 240.507114315687, 243.81571749838335, 246.3005973604078, 240.46904472174575, 243.8185899244063, 246.27085448067908]"
"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",28.81856477033278,52.5728970821591,"Any[243.45271138130428, 242.79003692411186, 245.06984702330672, 243.50780277620328, 243.26913685833682, 244.1387297243125, 243.58117410149754, 243.97932172367365, 244.13219943942332, 243.71653361991696, 244.59095357596445, 243.9682434486122, 243.87749416260905, 245.2532344293373, 244.19198558819082, 244.06415878651208, 245.86895000599887, 244.29450919889499, 245.17106364664298, 246.57019039543607, 244.46153655214016, 243.9725610577402, 247.34418496818014, 245.56100764338447, 243.72440555259743, 248.2021808240997, 244.3742904826425, 243.52478460889785, 249.98582689516127, 244.17277873133196, 243.41752583422087, 250.40623948347672, 244.06314162384882, 243.39612259210256, 249.4830629913062, 244.03463684023419, 243.38348071306888, 249.3787699968514, 244.00442483819413, 243.38708882342488, 243.51136820076186, 242.6388789900998, 244.95765548979742, 243.7863202456582, 242.95278466865244, 247.49433861377366, 244.1009986892399, 243.27548222087756, 248.50434604867357, 244.47987832454046, 243.64130527038347, 248.12743525048958, 244.9970397673085, 245.13979038083355, 248.6838041568151, 246.47357233431907, 244.31929457159637, 250.2395787976541, 246.61371290940107, 244.5563570003582, 250.51891029944844, 245.45027045664625, 244.9132808274622, 249.46674909644122, 245.30038341204337, 245.3430437226816, 249.29350972497846, 245.13072056024748, 245.78416146833354, 249.13791877458013, 244.95929567404372, 246.2647202648901, 249.0503322746407, 244.77631718418576, 246.76044960701242, 248.92551669770958, 244.69898830744364, 248.1379374744312, 248.8620614674688, 244.64174648753215, 243.7086215393373, 242.13893703772519, 243.94833741939684, 244.49386124720152, 241.69977527489195, 245.1222525172496, 246.2210219297816, 241.31759421094114, 244.02420181374748, 245.71468049453244, 241.1166763737928, 243.91729617082368, 246.12679035817803, 240.88551215074997, 243.76612121679898, 247.4450633936062, 240.82473407080894, 243.70888216640344, 246.47535867067327, 240.7473993274142, 243.7249859449792, 246.42539532096094, 240.69970963640208, 243.73996577013602, 246.36495583113572, 240.65156725121756, 243.72331638166372, 246.33784220064152, 240.60172986533695, 243.75003101941496, 246.29649508857383, 240.5976204540651, 243.757436125652, 246.25266004626138]"
"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",28.774204627330512,51.51530908315955,"Any[243.50034638962364, 242.8169074571534, 245.00858459941324, 243.56386575591165, 243.28514093461246, 244.04515374180377, 243.65734789998572, 243.9957694463976, 244.04096042358486, 243.78998010232542, 244.6469713051059, 243.7886698982884, 243.9113223091032, 245.31158571189482, 244.1133194754013, 244.08618703978001, 245.9376286045025, 244.22683202130233, 245.2169747434429, 246.63046601223584, 244.40589120806962, 244.01890945495302, 247.40501919567706, 245.52371778310197, 243.782156493443, 248.28227332192932, 244.36740391440756, 243.6014556191034, 250.04749872896588, 244.16328223033983, 243.50908188422034, 250.46311545062704, 244.0718349772909, 243.46912783161576, 249.53216225899357, 244.04076482634758, 243.4506144190891, 249.43961045813742, 244.0148536725257, 243.46393120109744, 243.549206896644, 242.6879293758875, 244.81865820945433, 243.81815959359622, 242.99374152494772, 247.42822058125907, 244.1303514416073, 243.33765802463355, 248.44498138990807, 244.49265229338042, 243.7144604529583, 248.07547383527827, 245.01153338430493, 245.2181935015409, 248.63828575499758, 246.4606277088716, 244.40709521279842, 250.1904519623001, 246.58577746883248, 244.64979428797724, 250.4718296925807, 245.4177912770189, 245.01136706379165, 249.40276136162825, 245.21096392989008, 245.45138969820235, 249.26034347038546, 245.05101031863194, 245.8858357109205, 249.10815179240706, 244.87132395340782, 246.36490973094357, 249.0581089595379, 244.63535800060725, 246.86453481353007, 248.93846283011845, 244.5988261359513, 248.24472189021705, 248.86915644474195, 244.54525802720605, 243.74224571715146, 242.16506282812395, 243.92883651945007, 244.53746648049253, 241.74214195026823, 245.13203790951366, 246.2689783615167, 241.3674765845551, 244.07547289908305, 245.77164681698324, 241.18087734459257, 243.96780804904026, 246.1843045027195, 240.98161797161106, 243.85307643001352, 247.51873377200965, 240.84048246449896, 243.79114801388957, 246.56635706055297, 240.77766866099617, 243.7890582748066, 246.52350623875805, 240.7335524767973, 243.7931072902814, 246.47539200776086, 240.6742732661928, 243.78409730289104, 246.46311855899052, 240.63479403689928, 243.78257014927294, 246.4265331781587, 240.6260780186471, 243.77984115350336, 246.4051202006625]"
"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",29.65688505096536,53.57223439425778,"Any[243.5260039213708, 242.79574764213464, 245.10535526698962, 243.6044188461928, 243.25987154529292, 244.21859478057934, 243.70359602262803, 243.89011410023792, 244.24446701963814, 243.84941464731517, 244.6011839852982, 244.163995122182, 244.0271252956734, 245.28601122580216, 244.35210008404653, 244.19790458883008, 245.93154153151602, 244.45587689569524, 245.3043874733831, 246.64797495986048, 244.61427288673517, 244.11040950663212, 247.44279545319318, 245.72961094965592, 243.86987639894335, 248.3430330070321, 244.56403091708916, 243.6629644706875, 250.1200004416604, 244.36388049667207, 243.56690730215118, 250.55162015922605, 244.2697882897071, 243.52811691275014, 249.64145262661995, 244.22587073506452, 243.50584099033284, 249.5812197830133, 244.19965339011452, 243.52101899498408, 243.55185721656753, 242.69376764436348, 245.03269488362602, 243.8222339272964, 243.05525005501693, 247.51340106408952, 244.13364214917098, 243.44308660878232, 248.5216756135672, 244.49698793516097, 243.95408923021935, 248.1399513657127, 245.02317102806165, 245.3751191068095, 248.70362840033667, 246.47703268398237, 244.57071427319514, 250.2697055850894, 246.60959886949976, 244.80558651633902, 250.5586940465563, 245.43768667912477, 245.16789545243026, 249.5168867035005, 245.2519601814776, 245.6075154426868, 249.35699006314525, 245.12001619674078, 246.05597491042, 249.19393469667096, 244.96165671348004, 246.53033641395874, 249.12662510157656, 244.7892684402424, 247.0281802625336, 248.98142239268844, 244.69840336766117, 248.40803184739408, 248.92502513186105, 244.6316733917261, 243.77650284913213, 242.17276960916513, 243.96911338065794, 244.5600546229945, 241.73225210712664, 245.16212794248597, 246.28936321154023, 241.348488271098, 244.09868541991278, 245.79211301809707, 241.17604234834852, 243.99343910975765, 246.19536910075936, 240.96905937148958, 243.8629940840901, 247.52014540199067, 240.85648964002868, 243.8324149068655, 246.55669042283336, 240.76713609424039, 243.84704824547043, 246.51318030322102, 240.71255734210865, 243.84216838450828, 246.46293828457914, 240.64632826156398, 243.827179516837, 246.44969059278628, 240.59986878619938, 243.8430172307597, 246.40877503468346, 240.56333720717788, 243.8361399145608, 246.38044963605182]"
"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",29.22905839529711,51.64381287564845,"Any[243.4928667329005, 242.7967141434993, 245.05650126674135, 243.58708909103365, 243.2524457917967, 244.13472778699494, 243.72468740239194, 243.87595046416547, 244.1511374157725, 243.86884623792892, 244.5494791662196, 243.99029326936304, 243.98058821161587, 245.2431770066414, 244.23780981864505, 244.15672033978743, 245.8603817753189, 244.3535153019733, 245.23983868430824, 246.6148304829809, 244.52189139948734, 244.02152432643064, 247.35923940476516, 245.62954559672332, 243.76685867016602, 248.24945347282306, 244.45816304496265, 243.5525741522299, 250.02481483783785, 244.26376241850494, 243.4044451506706, 250.4471736664369, 244.17740910205634, 243.36749944995464, 249.52178352774686, 244.14747239923932, 243.3687036298389, 249.4431760467749, 244.12220349589708, 243.388780972695, 243.49798120133252, 242.7237892752989, 244.88356306324633, 243.75467338920828, 243.09091656709927, 247.372021364799, 244.03269348484827, 243.48911805590137, 248.3351735421482, 244.3763660329047, 243.96311955850572, 247.89331336055037, 244.85818885039953, 245.45194071862332, 248.43389206797252, 246.27684591671132, 244.6790329430398, 249.96609162308908, 246.3706204848714, 244.9408061905408, 250.21992286823766, 245.1659019307192, 245.31464200634073, 249.12228991144053, 244.92236073376893, 245.78794110629815, 248.92795967152912, 244.75756854945152, 246.24899528047467, 248.78430133744388, 244.5579474963245, 246.72227565744606, 248.71560742968464, 244.25600819205886, 247.22973657612707, 248.58796262319967, 244.24488887422166, 248.60625773303224, 248.52721004115406, 244.18067440615985, 243.73504369244085, 242.1918498677868, 243.94048190979007, 244.51471793625777, 241.7666122086497, 245.1295571748457, 246.24081826275705, 241.44120159514316, 244.060251575755, 245.7415396582567, 241.23891437896378, 243.94975468849552, 246.15314785726372, 241.0883755945461, 243.84664870110635, 247.47544717329853, 240.94266821148705, 243.76584261433464, 246.51604296302273, 240.8677296509411, 243.7240406333364, 246.47652326535533, 240.80928438367815, 243.7480964621527, 246.42457778607346, 240.7421263088102, 243.7155440482282, 246.41442774774427, 240.70328790366557, 243.73779675614327, 246.3681119837039, 240.66518747807658, 243.74173313530963, 246.32848216034034]"
